Index,code,comment,label
2163,"public void TestOwnAccount() {
var security = new SecurityController();
security.Tunnel(CommandBuilder.SecurityAddGroup(""GroupName"").SetOrigin(CommandOrigin.Local));
security.Tunnel(CommandBuilder.SecurityGroupAddAccount(""GroupName"", ""Phogue"").SetOrigin(CommandOrigin.Local));
ICommandResult result = security.Tunnel(CommandBuilder.SecurityAccountSetPreferredLanguageCode(""Phogue"", ""de-DE"")
.SetOrigin(CommandOrigin.Remote)
.SetAuthentication(new CommandAuthenticationModel() {
Username = ""Phogue"" })
);
// Make sure it was successful.
Assert.IsTrue(result.Success);
Assert.AreEqual(result.CommandResultType, CommandResultType.Success);
Assert.AreEqual(security.Groups.Last().Accounts.First().PreferredLanguageCode, ""de-DE"");
}","Tests that an account can set their own preferred language, even if their group does not have permission to do so.",1
2164,"public void TestLanguageDoesNotExist() {
var security = new SecurityController();
security.Tunnel(CommandBuilder.SecurityAddGroup(""GroupName"").SetOrigin(CommandOrigin.Local));
security.Tunnel(CommandBuilder.SecurityGroupAddAccount(""GroupName"", ""Phogue"").SetOrigin(CommandOrigin.Local));
// Now change the language of the account.
ICommandResult result = security.Tunnel(CommandBuilder.SecurityAccountSetPreferredLanguageCode(""Phogue"", ""zu-ZU"").SetOrigin(CommandOrigin.Local));
// Make sure it was successful.
Assert.IsTrue(result.Success);
Assert.AreEqual(CommandResultType.Success, result.CommandResultType);
Assert.AreEqual(""zu-ZU"", security.Groups.Last().Accounts.First().PreferredLanguageCode);
}",Tests that setting a language code that does not exist will still set the preferred language code of the account to whatever the string was.,1
2165,"public void TestSecurityAddGroup() {
var security = new SecurityController();
// Add a group.
ICommandResult result = security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""GroupName""
})
});
// Make sure it was successful.
Assert.IsTrue(result.Success);
Assert.AreEqual(security.Groups.Last().Name, ""GroupName"");
}",Testing that we can add a simple group.,1
2166,"public void TestSecurityAddGroupDuplicateGroupName() {
var security = new SecurityController();
ICommandResult result = security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""GroupName""
})
});
// Test that the group was initially added.
Assert.AreEqual(security.Groups.Last().Name, ""GroupName"");
// Now readd the same group name.
result = security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""GroupName""
})
});
// Test the second result, make sure it failed.
Assert.IsFalse(result.Success);
Assert.AreEqual(result.CommandResultType, CommandResultType.AlreadyExists);
}",Testing that two groups with identical names can't be added to the security model.,1
2167,"public void TestSecurityAddGroupEmptyGroupName() {
var security = new SecurityController();
// Add a group with an empty name.
ICommandResult result = security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
String.Empty
})
});
// Make sure adding an empty group fails.
Assert.IsFalse(result.Success);
Assert.AreEqual(result.CommandResultType, CommandResultType.InvalidParameter);
}",Testing that a group with an empty name can't be added to the security model.,1
2168,"public void TestSecurityAddGroupInsufficientPermission() {
var security = new SecurityController();
// Add a group.
ICommandResult result = security.Tunnel(new Command() {
CommandType = CommandType.SecurityAddGroup,
Authentication = {
Username = ""Phogue""
},
Origin = CommandOrigin.Remote,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""GroupName""
})
});
Assert.IsFalse(result.Success);
Assert.AreEqual(CommandResultType.InsufficientPermissions, result.CommandResultType);
}",Tests that a group cannot be added unless the user has sufficient permissions to do so.,1
2169,"public void TestSecurityGroupsCopyPermissions() {
var security = new SecurityController();
security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""FirstGroupName""
})
});
security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""SecondGroupName""
})
});
// Test that the groups were initially added.
Assert.IsNotNull(security.Groups.FirstOrDefault(group => @group.Name == ""FirstGroupName""));
Assert.IsNotNull(security.Groups.FirstOrDefault(group => @group.Name == ""SecondGroupName""));
// Setup two permissions on the first group.
security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityGroupSetPermission,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""FirstGroupName"",
CommandType.VariablesSet,
77
})
});
security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityGroupSetPermission,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""FirstGroupName"",
CommandType.VariablesSetA,
88
})
});
var firstGroup = security.Groups.FirstOrDefault(group => @group.Name == ""FirstGroupName"") ?? new GroupModel();
var secondGroup = security.Groups.FirstOrDefault(group => @group.Name == ""SecondGroupName"") ?? new GroupModel();
// Validate original permissions were added.
Assert.AreEqual(firstGroup.Permissions.First(permission => permission.Name == CommandType.VariablesSet.ToString()).Authority, 77);
Assert.AreEqual(firstGroup.Permissions.First(permission => permission.Name == CommandType.VariablesSetA.ToString()).Authority, 88);
Assert.IsNull(secondGroup.Permissions.First(permission => permission.Name == CommandType.VariablesSet.ToString()).Authority);
Assert.IsNull(secondGroup.Permissions.First(permission => permission.Name == CommandType.VariablesSetA.ToString()).Authority);
// Now copy the permissions from the first group, to the other group.
ICommandResult result = security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityGroupCopyPermissions,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""FirstGroupName"",
""SecondGroupName""
})
});
// Now make sure the user was initially added.
Assert.IsTrue(result.Success);
Assert.AreEqual(result.CommandResultType, CommandResultType.Success);
Assert.AreEqual(secondGroup.Permissions.First(permission => permission.Name == CommandType.VariablesSet.ToString()).Authority, 77);
Assert.AreEqual(secondGroup.Permissions.First(permission => permission.Name == CommandType.VariablesSetA.ToString()).Authority, 88);
}",Tests that permissions will be copied from one group to another.,1
2170,"public void TestSecurityGroupsCopyPermissionsInsufficientPermission() {
var security = new SecurityController();
security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""FirstGroupName""
})
});
security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""SecondGroupName""
})
});
ICommandResult result = security.Tunnel(new Command() {
CommandType = CommandType.SecurityGroupCopyPermissions,
Authentication = {
Username = ""Phogue""
},
Origin = CommandOrigin.Remote,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""FirstGroupName"",
""SecondGroupName""
})
});
Assert.IsFalse(result.Success);
Assert.AreEqual(CommandResultType.InsufficientPermissions, result.CommandResultType);
}",Tests the command to add an account failes if the user has insufficient privileges.,1
2171,"public void TestSecurityGroupsCopyPermissionsSourceDoesNotExist() {
var security = new SecurityController();
security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""SecondGroupName""
})
});
// Test that the group was initially added.
Assert.IsNotNull(security.Groups.FirstOrDefault(group => @group.Name == ""SecondGroupName""));
// Now copy the permissions from the first group, to the other group.
ICommandResult result = security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityGroupCopyPermissions,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""FirstGroupName"",
""SecondGroupName""
})
});
Assert.IsFalse(result.Success);
Assert.AreEqual(result.CommandResultType, CommandResultType.DoesNotExists);
}",Tests that the correct error message is returned when permissions can't be copied from a source group because the source group does not exist.,1
2172,"public void TestSecurityGroupsSetCustomPermission() {
var security = new SecurityController();
security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""GroupName""
})
});
// Test that the group was initially added.
Assert.AreEqual(security.Groups.Last().Name, ""GroupName"");
// Now set the kick permission
ICommandResult result = security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityGroupSetPermission,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""GroupName"",
""CustomPermission"",
50
})
});
// Make sure setting the kick permission was successfull.
Assert.IsTrue(result.Success);
Assert.AreEqual(result.CommandResultType, CommandResultType.Success);
Assert.AreEqual(security.Groups.Last().Permissions.First(permission => permission.Name == ""CustomPermission"").Authority, 50);
}",Tests that a custom permission can be set against a group.,1
2173,"public void TestSecurityGroupsSetPermissionDynamicallyCreate() {
var security = new SecurityController();
security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""GroupName""
})
});
// Test that the group was initially added.
Assert.AreEqual(security.Groups.Last().Name, ""GroupName"");
// Remove the kick permission.
security.Groups.Last().Permissions.RemoveAll(permission => permission.Name == CommandType.VariablesSet.ToString());
// Validate the kick permission does not exist.
Assert.IsNull(security.Groups.Last().Permissions.FirstOrDefault(permission => permission.Name == CommandType.VariablesSet.ToString()));
// Now set the kick permission
ICommandResult result = security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityGroupSetPermission,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""GroupName"",
CommandType.VariablesSet,
50
})
});
// Make sure setting the kick permission was successfull.
Assert.IsTrue(result.Success);
Assert.AreEqual(result.CommandResultType, CommandResultType.Success);
Assert.AreEqual(security.Groups.Last().Permissions.First(permission => permission.Name == CommandType.VariablesSet.ToString()).Authority, 50);
}",Checks that if a permission is not in the list (usually if we add to CommandName enum) that the permission will be created and set.,1
2174,"public void TestSecurityGroupsSetPermissionSettingOwnSetPermissionToNothingDenied() {
var security = new SecurityController();
security.Tunnel(CommandBuilder.SecurityAddGroup(""GroupName"").SetOrigin(CommandOrigin.Local));
security.Tunnel(CommandBuilder.SecurityGroupAddAccount(""GroupName"", ""Phogue"").SetOrigin(CommandOrigin.Local));
security.Tunnel(CommandBuilder.SecurityAccountSetPassword(""Phogue"", ""Password"").SetOrigin(CommandOrigin.Local));
security.Tunnel(CommandBuilder.SecurityGroupSetPermission(""GroupName"", CommandType.SecurityGroupSetPermission, 50).SetOrigin(CommandOrigin.Local));
// Now attempt to revoke our permission to set a permission
ICommandResult result = security.Tunnel(CommandBuilder.SecurityGroupSetPermission(""GroupName"", CommandType.SecurityGroupSetPermission, 0).SetOrigin(CommandOrigin.Remote).SetAuthentication(new CommandAuthenticationModel() {
Username = ""Phogue"",
PasswordPlainText = ""password""
}));
// Make sure the command just nulls out. It couldn't find anything to even try to set the permission.
Assert.IsFalse(result.Success);
Assert.AreEqual(CommandResultType.InvalidParameter, result.CommandResultType);
}",Tests that a user can't revoke their groups permission to set permissions. They will need to get another group to do this.,1
2175,"public void TestSecurityGroupsSetPermissionSettingOwnAuthenticateToNothingDenied() {
var security = new SecurityController();
security.Tunnel(CommandBuilder.SecurityAddGroup(""GroupName"").SetOrigin(CommandOrigin.Local));
security.Tunnel(CommandBuilder.SecurityGroupAddAccount(""GroupName"", ""Phogue"").SetOrigin(CommandOrigin.Local));
security.Tunnel(CommandBuilder.SecurityAccountSetPassword(""Phogue"", ""Password"").SetOrigin(CommandOrigin.Local));
security.Tunnel(CommandBuilder.SecurityGroupSetPermission(""GroupName"", CommandType.SecurityGroupSetPermission, 50).SetOrigin(CommandOrigin.Local));
security.Tunnel(CommandBuilder.SecurityGroupSetPermission(""GroupName"", CommandType.SecurityAccountAuthenticate, 50).SetOrigin(CommandOrigin.Local));
// Now attempt to revoke our permission to authenticate with the system
ICommandResult result = security.Tunnel(CommandBuilder.SecurityGroupSetPermission(""GroupName"", CommandType.SecurityAccountAuthenticate, 0).SetOrigin(CommandOrigin.Remote).SetAuthentication(new CommandAuthenticationModel() {
Username = ""Phogue"",
PasswordPlainText = ""password""
}));
// Make sure the command just nulls out. It couldn't find anything to even try to set the permission.
Assert.IsFalse(result.Success);
Assert.AreEqual(CommandResultType.InvalidParameter, result.CommandResultType);
}",Tests that a user can't revoke their groups permission to set authenticate. They will need to get another group to do this.,1
2176,"public void TestSecurityGroupsSetPermissionInsufficientPermission() {
var security = new SecurityController();
security.Tunnel(new Command() {
Origin = CommandOrigin.Local,
CommandType = CommandType.SecurityAddGroup,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""GroupName""
})
});
ICommandResult result = security.Tunnel(new Command() {
CommandType = CommandType.SecurityGroupSetPermission,
Authentication = {
Username = ""Phogue""
},
Origin = CommandOrigin.Remote,
Parameters = TestHelpers.ObjectListToContentList(new List<Object>() {
""GroupName"",
CommandType.VariablesSet,
50
})
});
Assert.IsFalse(result.Success);
Assert.AreEqual(CommandResultType.InsufficientPermissions, result.CommandResultType);
}",Tests the command to add an account failes if the user has insufficient privileges.,1
